Date,Channel,MKTer,Chiến dịch,Chi phí Marketing,Impression,Reach,Click,Share,Cmt,Inbox,Lead MKT,Đơn hàng,Doanh thu,Paid Revenue 1,Giá Lead,Đơn/Lead,CPM,CPC,"Giá Mess
(Cmt + Inbox)"
2020-08-05,FB,YenNguyen02,CVS,1281357,39928,35559,76,2,18,0,8,3,1475304.347826087,998000,160169.625,0,32091.690042075734,16859.96052631579,71186.5
2020-08-05,Google,TienTran,Search,236052,3637,0,113,0,0,0,1,1,499000.0,499000,236052.0,1,64902.9419851526,2088.9557522123896,0.0
2020-08-05,Google,TienTran,Discovery,376515,19298,0,902,0,0,0,1,1,499000.0,499000,376515.0,1,19510.571043631466,417.42239467849225,0.0
2020-08-05,Google,TienTran,PerMax,162266,6855,0,46,0,0,0,0,0,0.0,0,0.0,0,23671.18891320204,3527.521739130435,0.0
2020-08-05,Google,TienTran,Guu-Search,41845,467,0,12,0,0,0,0,0,0.0,0,0.0,0,89603.85438972163,3487.083333333333,0.0
2020-08-05,Google,TienTran,Guu-Discovery,50820,3197,0,132,0,0,0,1,1,499000.0,499000,50820.0,1,15896.152643102909,385.0,0.0
2020-08-05,Google,TienTran,Guu-PerMax,233343,9699,0,128,0,0,0,0,0,0.0,0,0.0,0,24058.45963501392,1822.9921875,0.0
2020-08-05,Google,DucVu,Brand,125023,5515,0,66,0,0,0,0,0,0.0,0,0.0,0,22669.62828649139,1894.2878787878788,0.0
2020-08-06,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-06,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-06,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-06,FB,NgocNgo,CVS,2388949,0,0,0,0,0,0,22,12,6548000.0,6548000,108588.59090909093,1,0.0,0.0,0.0
2020-08-06,FB,NhiLanh,Brand,0,0,0,0,0,0,0,1,1,499000.0,499000,0.0,1,0.0,0.0,0.0
2020-08-06,FB,GiangPhan,CVS,7121574,93216,82300,363,10,39,0,22,15,7699913.043478261,6268000,323707.9090909091,1,76398.62255406797,19618.661157024795,182604.4615384616
2020-08-06,FB,AnhNguyen08,CVS,52935,809,789,3,0,1,0,11,8,3970304.347826087,3493000,4812.272727272727,1,65432.63288009889,17645.0,52935.0
2020-08-06,FB,TungTran,CVS,47778,725,706,1,0,0,0,29,19,9481000.0,9481000,1647.5172413793102,1,65900.68965517242,47778.0,0.0
2020-08-06,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-06,FB,YenNguyen02,CVS,442054,6552,6490,12,0,3,0,13,7,3332260.8695652178,1996000,34004.153846153844,1,67468.55921855922,36837.833333333336,147351.33333333334
2020-08-06,Google,TienTran,Search,295148,4225,0,131,0,0,0,3,3,1497000.0,1497000,98382.66666666669,1,69857.51479289941,2253.038167938931,0.0
2020-08-06,Google,TienTran,Discovery,465269,22440,0,952,0,0,0,1,0,0.0,0,465269.0,0,20733.91265597148,488.7279411764706,0.0
2020-08-06,Google,TienTran,PerMax,213286,7226,0,63,0,0,0,0,0,0.0,0,0.0,0,29516.468308884585,3385.492063492064,0.0
2020-08-06,Google,TienTran,Guu-Search,72132,558,0,28,0,0,0,0,0,0.0,0,0.0,0,129268.81720430109,2576.1428571428573,0.0
2020-08-06,Google,TienTran,Guu-Discovery,111119,3792,0,155,0,0,0,2,2,998000.0,998000,55559.5,1,29303.533755274264,716.8967741935484,0.0
2020-08-06,Google,TienTran,Guu-PerMax,199507,6633,0,81,0,0,0,0,0,0.0,0,0.0,0,30077.94361525705,2463.0493827160494,0.0
2020-08-06,Google,DucVu,Brand,121800,5201,0,71,0,0,0,0,0,0.0,0,0.0,0,23418.5733512786,1715.4929577464789,0.0
2020-08-07,FB,DucVu,CVS,0,79598,74384,163,3,79,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-07,FB,DucVu,Mess,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-07,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-07,FB,NgocNgo,CVS,6004612,0,0,0,0,0,0,59,36,18201608.695652176,17247000,101773.08474576272,1,0.0,0.0,0.0
2020-08-07,FB,NhiLanh,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-07,FB,GiangPhan,CVS,1713840,19365,18552,96,5,28,0,10,7,3493000.0,3493000,171384.0,1,88501.93648334625,17852.5,61208.57142857143
2020-08-07,FB,AnhNguyen08,CVS,2485924,33943,31040,96,1,3,0,11,6,3274000.0,2775000,225993.0909090909,1,73238.19344194679,25895.041666666668,828641.3333333334
2020-08-07,FB,TungTran,CVS,2032459,23346,20850,56,2,11,0,23,8,3852956.5217391294,2994000,88367.78260869565,0,87058.125588966,36293.91071428572,184769.0
2020-08-07,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-07,FB,YenNguyen02,CVS,852554,2918,2836,6,1,0,0,6,2,976304.3478260868,499000,142092.33333333334,0,292170.6648389308,142092.33333333334,0.0
2020-08-07,Google,TienTran,Search,256056,4225,0,134,0,0,0,1,1,477304.347826087,0,256056.0,1,60604.97041420118,1910.865671641791,0.0
2020-08-07,Google,TienTran,Discovery,399306,22798,0,953,0,0,0,3,1,477304.347826087,0,133102.0,0,17514.957452408104,418.9989506820567,0.0
2020-08-07,Google,TienTran,PerMax,177141,6146,0,58,0,0,0,0,0,0.0,0,0.0,0,28822.160754962577,3054.155172413793,0.0
2020-08-07,Google,TienTran,Guu-Search,58691,538,0,14,0,0,0,0,0,0.0,0,0.0,0,109091.07806691447,4192.214285714285,0.0
2020-08-07,Google,TienTran,Guu-Discovery,146673,8480,0,314,0,0,0,1,1,499000.0,499000,146673.0,1,17296.344339622643,467.11146496815286,0.0
2020-08-07,Google,TienTran,Guu-PerMax,200110,5136,0,50,0,0,0,3,2,1278000.0,1278000,66703.33333333333,1,38962.22741433021,4002.2,0.0
2020-08-07,Google,DucVu,Brand,122422,5126,0,55,0,0,0,0,0,0.0,0,0.0,0,23882.55950058525,2225.8545454545456,0.0
2020-08-08,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-08,FB,DucVu,Mess,0,0,0,0,0,0,0,3,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-08,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-08,FB,NgocNgo,CVS,3032886,28711,26029,88,9,17,0,19,10,4968304.347826087,4491000,159625.57894736843,1,105634.98310751976,34464.61363636364,178405.0588235294
2020-08-08,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-08,FB,GiangPhan,CVS,3221596,31715,27752,180,4,14,0,15,10,4968304.347826087,4491000,214773.06666666668,1,101579.56802774713,17897.755555555555,230114.0
2020-08-08,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-08,FB,TungTran,CVS,2570115,22375,20165,88,4,11,0,16,10,4946608.695652174,3992000,160632.1875,1,114865.4748603352,29205.852272727272,233646.81818181812
2020-08-08,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-08,FB,YenNguyen02,CVS,1160071,16793,13218,32,3,6,0,9,6,2994000.0,2994000,128896.77777777778,1,69080.6288334425,36252.21875,193345.16666666663
2020-08-08,Google,TienTran,Search,356150,4858,0,151,0,0,0,4,3,1497000.0,1497000,89037.5,1,73312.06257719226,2358.609271523179,0.0
2020-08-08,Google,TienTran,Discovery,387173,22390,0,907,0,0,0,3,3,1497000.0,1497000,129057.66666666669,1,17292.22867351496,426.8721058434399,0.0
2020-08-08,Google,TienTran,PerMax,137124,6465,0,50,0,0,0,1,1,499000.0,499000,137124.0,1,21210.208816705337,2742.48,0.0
2020-08-08,Google,TienTran,Guu-Search,31574,530,0,15,0,0,0,0,0,0.0,0,0.0,0,59573.58490566038,2104.9333333333334,0.0
2020-08-08,Google,TienTran,Guu-Discovery,189331,6926,0,277,0,0,0,0,0,0.0,0,0.0,0,27336.26913081144,683.5054151624548,0.0
2020-08-08,Google,TienTran,Guu-PerMax,175512,6569,0,66,0,0,0,0,0,0.0,0,0.0,0,26718.221951590807,2659.2727272727275,0.0
2020-08-08,Google,DucVu,Brand,123603,5348,0,44,0,0,0,0,0,0.0,0,0.0,0,23112.00448765893,2809.159090909091,0.0
2020-08-09,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-09,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-09,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-09,FB,NgocNgo,CVS,10463385,97056,88980,233,8,91,0,80,37,18224347.82608696,12974000,130792.3125,0,107807.70895153312,44907.23175965665,114982.25274725274
2020-08-09,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-09,FB,GiangPhan,CVS,4633237,36954,33172,225,5,12,0,19,12,5879521.739130436,3493000,243854.57894736843,1,125378.49759160036,20592.164444444443,386103.0833333333
2020-08-09,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-09,FB,TungTran,CVS,2807535,21468,20132,103,5,7,0,14,9,4425913.043478261,2994000,200538.2142857143,1,130777.66908887649,27257.6213592233,401076.4285714286
2020-08-09,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-09,FB,YenNguyen02,CVS,1134492,10706,9400,20,1,3,0,7,4,1952608.6956521736,998000,162070.2857142857,1,105967.8684849617,56724.6,378164.0
2020-08-09,Google,TienTran,Search,356150,5734,0,170,0,0,0,3,3,1497000.0,1497000,118716.66666666669,1,62111.96372514824,2095.0,0.0
2020-08-09,Google,TienTran,Discovery,387173,16955,0,714,0,0,0,3,1,477304.347826087,0,129057.66666666669,0,22835.32881156001,542.2591036414566,0.0
2020-08-09,Google,TienTran,PerMax,198758,9967,0,65,0,0,0,1,1,499000.0,499000,198758.0,1,19941.60730410354,3057.8153846153846,0.0
2020-08-09,Google,TienTran,Guu-Search,21892,553,0,14,0,0,0,0,0,0.0,0,0.0,0,39587.703435804695,1563.7142857142858,0.0
2020-08-09,Google,TienTran,Guu-Discovery,171259,8479,0,370,0,0,0,2,2,998000.0,998000,85629.5,1,20198.01863427291,462.8621621621622,0.0
2020-08-09,Google,TienTran,Guu-PerMax,246522,5362,0,58,0,0,0,0,0,0.0,0,0.0,0,45975.7553151809,4250.379310344828,0.0
2020-08-09,Google,DucVu,Brand,121446,5219,0,54,0,0,0,0,0,0.0,0,0.0,0,23269.975091013603,2249.0,0.0
2020-08-10,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-10,FB,DucVu,Mess,0,0,0,0,0,0,0,1,1,499000.0,499000,0.0,1,0.0,0.0,0.0
2020-08-10,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-10,FB,NgocNgo,CVS,6371291,58393,54325,136,8,53,0,59,35,17799173.913043477,15031000,107987.98305084746,1,109110.52694672308,46847.72794117647,120213.03773584904
2020-08-10,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-10,FB,GiangPhan,CVS,1974918,18201,15755,124,2,8,0,10,7,3471304.347826087,2994000,197491.8,1,108506.01615295862,15926.758064516129,246864.75
2020-08-10,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-10,FB,TungTran,CVS,1111376,8903,8134,35,0,6,0,9,4,1974304.347826087,1497000,123486.22222222222,0,124831.629787712,31753.6,185229.3333333333
2020-08-10,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-10,FB,YenNguyen02,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-10,Google,TienTran,Search,492882,6006,0,175,0,0,0,2,2,998000.0,998000,246441.0,1,82064.93506493507,2816.4685714285715,0.0
2020-08-10,Google,TienTran,Discovery,317324,18152,0,719,0,0,0,0,0,0.0,0,0.0,0,17481.489643014545,441.34075104311546,0.0
2020-08-10,Google,TienTran,PerMax,181850,10248,0,56,0,0,0,0,0,0.0,0,0.0,0,17744.925839188134,3247.3214285714284,0.0
2020-08-10,Google,TienTran,Guu-Search,28122,459,0,14,0,0,0,0,0,0.0,0,0.0,0,61267.97385620915,2008.7142857142856,0.0
2020-08-10,Google,TienTran,Guu-Discovery,157517,4848,0,193,0,0,0,0,0,0.0,0,0.0,0,32491.130363036304,816.1502590673575,0.0
2020-08-10,Google,TienTran,Guu-PerMax,173879,6262,0,148,0,0,0,3,2,976304.3478260868,499000,57959.66666666666,1,27767.326732673268,1174.858108108108,0.0
2020-08-10,Google,DucVu,Brand,123603,5348,0,44,0,0,0,0,0,0.0,0,0.0,0,23112.00448765893,2809.159090909091,0.0
2020-08-11,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-11,FB,DucVu,Mess,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-11,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-11,FB,NgocNgo,CVS,900139,6977,6740,8,16,0,0,7,2,1278000.0,1278000,128591.28571428572,0,129015.19277626488,112517.375,0.0
2020-08-11,FB,TuanTran,Brand,0,0,0,0,0,0,0,1,1,499000.0,499000,0.0,1,0.0,0.0,0.0
2020-08-11,FB,GiangPhan,CVS,1056586,11473,10178,98,0,3,0,7,5,2495000.0,2495000,150940.85714285713,1,92093.26244225574,10781.489795918367,352195.3333333333
2020-08-11,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-11,FB,TungTran,CVS,1540637,15306,14282,69,0,11,0,2,1,499000.0,499000,770318.5,0,100655.75591271395,22328.07246376812,140057.9090909091
2020-08-11,FB,LinhHoang,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-11,FB,YenNguyen02,CVS,970940,14853,13560,27,9,1,0,2,1,499000.0,499000,485470.0,0,65369.95893085572,35960.74074074074,970940.0
2020-08-11,Google,TienTran,Search,407246,5727,0,159,0,0,0,0,0,0.0,0,0.0,0,71109.83062685524,2561.2955974842766,0.0
2020-08-11,Google,TienTran,Discovery,373294,21511,0,893,0,0,0,1,1,499000.0,499000,373294.0,1,17353.633024963972,418.0223964165734,0.0
2020-08-11,Google,TienTran,PerMax,211330,12939,0,92,0,0,0,3,3,1497000.0,1497000,70443.33333333333,1,16332.792333256048,2297.0652173913045,0.0
2020-08-11,Google,TienTran,Guu-Search,24123,454,0,12,0,0,0,0,0,0.0,0,0.0,0,53134.36123348018,2010.25,0.0
2020-08-11,Google,TienTran,Guu-Discovery,65223,3828,0,183,0,0,0,0,0,0.0,0,0.0,0,17038.401253918495,356.40983606557376,0.0
2020-08-11,Google,TienTran,Guu-PerMax,161908,1900,0,21,0,0,0,1,0,0.0,0,161908.0,0,85214.73684210527,7709.9047619047615,0.0
2020-08-11,Google,DucVu,Brand,122752,5264,0,51,0,0,0,0,0,0.0,0,0.0,0,23319.14893617021,2406.901960784314,0.0
2020-08-12,FB,DucVu,CVS,0,0,0,0,0,0,0,2,1,499000.0,499000,0.0,0,0.0,0.0,0.0
2020-08-12,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-12,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-12,FB,NgocNgo,CVS,8151381,78772,73298,159,5,60,1,51,24,11932608.695652174,10978000,159831.0,0,103480.69110851572,51266.54716981132,133629.19672131148
2020-08-12,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-12,FB,GiangPhan,CVS,7767562,79612,69356,294,6,23,0,30,25,12388217.391304348,10479000,258918.7333333333,1,97567.72848314323,26420.278911564623,337720.0869565217
2020-08-12,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-12,FB,TungTran,CVS,4562534,40920,36934,143,4,0,18,36,31,16204608.695652174,15250000,126737.05555555556,1,111498.87585532748,31905.832167832166,253474.11111111112
2020-08-12,FB,YenNguyen02,CVS,999256,15318,13188,31,4,1,0,3,2,998000.0,998000,333085.3333333333,1,65234.10366888628,32234.06451612904,999256.0
2020-08-12,Google,TienTran,Search,368472,5764,0,165,0,0,0,1,0,0.0,0,368472.0,0,63926.4399722415,2233.163636363636,0.0
2020-08-12,Google,TienTran,Discovery,383065,19795,0,849,0,0,0,4,3,1497000.0,1497000,95766.25,1,19351.603940388988,451.1955241460542,0.0
2020-08-12,Google,TienTran,PerMax,255787,7016,0,80,0,0,0,1,1,499000.0,499000,255787.0,1,36457.66818700114,3197.3375,0.0
2020-08-12,Google,TienTran,Guu-Search,38563,438,0,11,0,0,0,0,0,0.0,0,0.0,0,88043.37899543378,3505.7272727272725,0.0
2020-08-12,Google,TienTran,Guu-Discovery,223022,7706,0,302,0,0,0,1,1,499000.0,499000,223022.0,1,28941.344406955617,738.4834437086092,0.0
2020-08-12,Google,TienTran,Guu-PerMax,314138,9332,0,128,0,0,0,3,2,998000.0,998000,104712.66666666669,1,33662.45177882555,2454.203125,0.0
2020-08-12,Google,DucVu,Brand,121364,5180,0,64,0,0,0,0,0,0.0,0,0.0,0,23429.34362934363,1896.3125,0.0
2020-08-13,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-13,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-13,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-13,FB,NgocNgo,CVS,7242684,67582,63054,162,8,87,0,57,31,15360521.739130436,12974000,127064.63157894736,1,107168.83193749817,44707.92592592593,83249.24137931035
2020-08-13,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-13,FB,GiangPhan,CVS,4160319,43559,39808,221,5,11,0,18,15,7463304.347826087,6986000,231128.8333333333,1,0.0,0.0,0.0
2020-08-13,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-13,FB,TungTran,CVS,2641742,31074,28191,124,4,10,0,17,15,7420913.043478261,5989000,155396.58823529413,1,85014.54592263629,21304.370967741936,264174.2
2020-08-13,FB,YenNguyen02,CVS,1009539,12925,11336,25,10,1,0,8,2,976304.3478260868,499000,126192.375,0,78107.4661508704,40381.56,1009539.0
2020-08-13,Google,TienTran,Search,322446,6417,0,157,0,0,0,5,2,998000.0,998000,64489.2,0,50248.71435250117,2053.796178343949,0.0
2020-08-13,Google,TienTran,Discovery,361106,21601,0,889,0,0,0,1,1,499000.0,499000,361106.0,1,16717.0964307208,406.1934758155231,0.0
2020-08-13,Google,TienTran,PerMax,237522,11432,0,73,0,0,0,1,1,499000.0,499000,237522.0,1,20776.94191742477,3253.72602739726,0.0
2020-08-13,Google,TienTran,Guu-Search,0,82,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-13,Google,TienTran,Guu-Discovery,29025,1646,0,68,0,0,0,1,1,499000.0,499000,29025.0,1,17633.657351154314,426.8382352941176,0.0
2020-08-13,Google,TienTran,Guu-PerMax,24471,417,0,7,0,0,0,0,0,0.0,0,0.0,0,58683.45323741007,3495.8571428571427,0.0
2020-08-13,Google,DucVu,Brand,121869,5254,0,63,0,0,0,0,0,0.0,0,0.0,0,23195.470118005327,1934.428571428572,0.0
2020-08-14,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-14,FB,DucVu,Mess,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-14,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-14,FB,NgocNgo,CVS,2703880,28223,26742,32,3,18,0,22,6,2994000.0,2994000,122903.63636363635,0,95804.131382206,84496.25,150215.55555555556
2020-08-14,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-14,FB,GiangPhan,CVS,935165,7661,7128,51,2,2,0,6,3,1475304.347826087,998000,155860.83333333334,0,95509.9749764687,18824.97285067873,378210.8181818182
2020-08-14,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-14,FB,TungTran,CVS,3459731,19733,18404,72,3,15,0,28,23,11735304.347826088,11258000,123561.82142857143,1,175327.1676886434,48051.819444444445,230648.7333333333
2020-08-14,FB,YenNguyen02,CVS,823677,8379,7500,23,0,4,0,3,0,0.0,0,274559.0,0,98302.54206945936,35812.04347826087,205919.25
2020-08-14,Google,TienTran,Search,442960,5717,0,162,0,0,0,0,0,0.0,0,0.0,0,77481.19643169495,2734.320987654321,0.0
2020-08-14,Google,TienTran,Discovery,325466,18240,0,805,0,0,0,0,0,0.0,0,0.0,0,17843.530701754386,404.3055900621118,0.0
2020-08-14,Google,TienTran,PerMax,202511,11411,0,71,0,0,0,0,0,0.0,0,0.0,0,17746.998510209447,2852.2676056338028,0.0
2020-08-14,Google,TienTran,Guu-Search,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-14,Google,TienTran,Guu-Discovery,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-14,Google,TienTran,Guu-PerMax,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-14,Google,DucVu,Brand,121610,5259,0,71,0,0,0,0,0,0.0,0,0.0,0,23124.16809279331,1712.8169014084508,0.0
2020-08-15,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-15,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-15,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-15,FB,NgocNgo,CVS,4709481,50840,48450,81,7,32,0,33,13,6487000.0,6487000,142711.54545454544,0,92633.3792289536,58141.74074074074,147171.28125
2020-08-15,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-15,FB,GiangPhan,CVS,1517632,19761,18538,91,0,7,0,9,3,1497000.0,1497000,168625.77777777778,0,76799.35225950103,16677.274725274725,216804.57142857145
2020-08-15,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-15,FB,TungTran,CVS,3430759,27393,25022,93,5,17,0,17,14,6920913.043478261,5489000,201809.35294117648,1,125242.17865878144,36889.88172043011,201809.35294117648
2020-08-15,FB,YenNguyen02,CVS,1008227,8442,7550,23,0,4,0,8,3,1475304.347826087,998000,126028.375,0,119429.87443733712,43835.95652173913,252056.75
2020-08-15,Google,TienTran,Search,421541,6846,0,180,0,0,0,1,1,477304.347826087,0,421541.0,1,61574.78819748759,2341.8944444444446,0.0
2020-08-15,Google,TienTran,Discovery,414017,20611,0,835,0,0,0,2,2,998000.0,998000,207008.5,1,20087.18645383533,495.8287425149701,0.0
2020-08-15,Google,TienTran,PerMax,109069,8335,0,44,0,0,0,0,0,0.0,0,0.0,0,13085.662867426514,2478.840909090909,0.0
2020-08-15,Google,TienTran,Guu-Search,14214,323,0,10,0,0,0,0,0,0.0,0,0.0,0,44006.1919504644,1421.4,0.0
2020-08-15,Google,TienTran,Guu-Discovery,302387,14213,0,514,0,0,0,1,1,499000.0,499000,302387.0,1,21275.381692816434,588.3015564202335,0.0
2020-08-15,Google,TienTran,Guu-PerMax,332307,8680,0,125,0,0,0,0,0,0.0,0,0.0,0,38284.21658986175,2658.456,0.0
2020-08-15,Google,DucVu,Brand,121808,5304,0,68,0,0,0,0,0,0.0,0,0.0,0,22965.30920060332,1791.2941176470588,0.0
2020-08-16,FB,DucVu,CVS,0,0,0,0,0,0,0,4,3,4001000.0,4001000,0.0,1,0.0,0.0,0.0
2020-08-16,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-16,Google,TienTran,Brand,0,0,0,0,0,0,0,1,1,477304.347826087,0,0.0,1,0.0,0.0,0.0
2020-08-16,FB,NgocNgo,CVS,3519366,36964,33989,63,5,14,0,23,13,6723608.695652174,5270000,153015.91304347827,1,95210.63737690724,55862.95238095238,251383.2857142857
2020-08-16,FB,NhiLanh,Brand,0,0,0,0,0,0,0,1,1,499000.0,499000,0.0,1,0.0,0.0,0.0
2020-08-16,FB,GiangPhan,CVS,837818,8617,7172,44,1,5,0,3,3,1453608.6956521738,499000,279272.6666666667,1,97228.50179876988,19041.31818181818,167563.6
2020-08-16,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
2020-08-16,FB,TungTran,CVS,2251170,34123,31307,80,2,4,0,14,12,5944608.695652174,4990000,160797.85714285713,1,65972.2181519796,28139.625,562792.5
2020-08-16,FB,YenNguyen02,CVS,895254,12944,11125,26,1,4,0,6,4,1497000.0,1497000,149209.0,1,69163.62793572311,34432.84615384616,223813.5
2020-08-16,Google,TienTran,Search,479709,6996,0,187,0,0,0,2,2,976304.3478260868,499000,239854.5,1,68569.03945111492,2565.288770053476,0.0
2020-08-16,Google,TienTran,Discovery,383716,21093,0,840,0,0,0,1,1,499000.0,499000,383716.0,1,18191.62755416489,456.8047619047619,0.0
2020-08-16,Google,TienTran,PerMax,248976,10707,0,65,0,0,0,0,0,0.0,0,0.0,0,23253.572429251893,3830.4,0.0
2020-08-16,Google,TienTran,Guu-Search,51040,416,0,14,0,0,0,0,0,0.0,0,0.0,0,122692.30769230767,3645.714285714286,0.0
2020-08-16,Google,TienTran,Guu-Discovery,94480,8339,0,324,0,0,0,1,1,499000.0,499000,94480.0,1,11329.895670943755,291.60493827160496,0.0
2020-08-16,Google,TienTran,Guu-PerMax,420801,7354,0,76,0,0,0,3,3,1778000.0,1778000,140267.0,1,57220.69621974436,5536.855263157895,0.0
2020-08-16,Google,DucVu,Brand,117788,5133,0,63,0,0,0,0,0,0.0,0,0.0,0,22947.204363919733,1869.6507936507933,0.0
